Arxiv	3fd339d6d18d11ea9a8facde48001122	Bayesian Inference from Composite Likelihoods, with an Application to  Spatial Extremes	stat.ME	http://arxiv.org/abs/0911.5357v2
Arxiv	430b7442d18d11ea9a8facde48001122	On Functional CLT for Reversible Markov Chains with nonlinear growth of  the Variance	math.PR	http://arxiv.org/abs/1112.2751v3
Arxiv	451051ead18d11ea9a8facde48001122	A Class Coupler for Perfect Sampling from Continuous Distributions With  and Without Atoms	stat.ME	http://arxiv.org/abs/1202.0078v1
Arxiv	470ebc2ad18d11ea9a8facde48001122	On Bayesian quantile regression curve fitting via auxiliary variables	stat.ME	http://arxiv.org/abs/1202.5883v1
Arxiv	49808740d18d11ea9a8facde48001122	A Sampling Strategy for High-Dimensional Spaces Applied to Free-Form  Gravitational Lensing	astro-ph.IM	http://arxiv.org/abs/1207.1722v1
Arxiv	4b238138d18d11ea9a8facde48001122	Higher connectivity of fiber graphs of Gröbner bases	math.CO	http://arxiv.org/abs/1209.1533v2
Arxiv	4fbf3a3ed18d11ea9a8facde48001122	Stochastic Logic Programs: Sampling, Inference and Applications	cs.AI	http://arxiv.org/abs/1301.3846v1
Arxiv	51d19c0ed18d11ea9a8facde48001122	Efficiency of the Wang-Landau algorithm: a simple test case	math.NA	http://arxiv.org/abs/1310.6550v2
Arxiv	545276ecd18d11ea9a8facde48001122	Particle MCMC for Bayesian Microwave Control	stat.CO	http://arxiv.org/abs/1405.2673v1
Arxiv	55ea5254d18d11ea9a8facde48001122	Bayesian Inference for Generalized Extreme Value Distributions via  Hamiltonian Monte Carlo	stat.CO	http://arxiv.org/abs/1410.4534v2
Arxiv	577ed860d18d11ea9a8facde48001122	Extending Bayesian analysis of circular data to comparison of multiple  groups	stat.CO	http://arxiv.org/abs/1505.02556v1
Arxiv	59c195f4d18d11ea9a8facde48001122	Mixing times for the Swapping Algorithm on the Blume-Emery-Griffiths  Model	math.PR	http://arxiv.org/abs/1206.4162v1
Arxiv	5bfd2f36d18d11ea9a8facde48001122	Quenched Invariance Principles via Martingale Approximation	math.PR	http://arxiv.org/abs/1304.4580v1
Arxiv	5dfc320ad18d11ea9a8facde48001122	Generalized Gaussian Random Fields using hidden selections	stat.ME	http://arxiv.org/abs/1402.1144v1
Arxiv	607f5ba6d18d11ea9a8facde48001122	Bayesian Additive Regression Trees With Parametric Models of  Heteroskedasticity	stat.ME	http://arxiv.org/abs/1402.5397v1
Arxiv	62c0fad2d18d11ea9a8facde48001122	Molecular Dynamics Simulations of Field Emission From a Planar Nanodiode	physics.plasm-ph	http://arxiv.org/abs/1412.4537v2
Arxiv	65cdaa5ed18d11ea9a8facde48001122	Embarrassingly Parallel Sequential Markov-chain Monte Carlo for Large  Sets of Time Series	stat.CO	http://arxiv.org/abs/1512.01496v1
Arxiv	6c4a34f6d18d11ea9a8facde48001122	Bayesian inference with an adaptive proposal density for GARCH models	q-fin.CP	http://arxiv.org/abs/0908.2982v1
Arxiv	6de0523cd18d11ea9a8facde48001122	Remarks on the speed of convergence of mixing coefficients and  applications	math.PR	http://arxiv.org/abs/1210.5673v2
Arxiv	6fd8a30ad18d11ea9a8facde48001122	Sparse Bayesian Unsupervised Learning	stat.ML	http://arxiv.org/abs/1401.8017v1
Arxiv	73617baad18d11ea9a8facde48001122	Eigenvalue analysis of an irreversible random walk with skew detailed  balance conditions	cond-mat.stat-mech	http://arxiv.org/abs/1511.08100v3
Arxiv	74f3eaacd18d11ea9a8facde48001122	Decentralized State Estimation via a Hybrid of Consensus and Covariance  intersection	cs.SY	http://arxiv.org/abs/1603.00955v1
Arxiv	783892bcd18d11ea9a8facde48001122	A Dirichlet Form approach to MCMC Optimal Scaling	math.PR	http://arxiv.org/abs/1606.01528v2
Arxiv	7a658978d18d11ea9a8facde48001122	Modelling and computation using NCoRM mixtures for density regression	stat.ME	http://arxiv.org/abs/1608.00874v3
